county_fips,state_name,county_name,housing_units,tier1,tier2,tier3,coverage_25_3,coverage_100_20,coverage_250_25,coverage_1000_100,state,county,svi_overall,svi_soc,svi_hh,svi_min,svi_hous
20025,KS,Clark County,2263,4,4,4,1,1,0.9134,0.9134,KS,Clark,0.1649,0.0913,0.9061,0.3552,0.0461
20027,KS,Clay County,5189,4,3,3,1,0.8902,0.8797,0.8782,KS,Clay,0.317,0.1607,0.8641,0.1738,0.3701
20029,KS,Cloud County,5958,4,4,1,1,0.9998,0.377,0.377,KS,Cloud,0.2279,0.3138,0.5722,0.2202,0.1012
20031,KS,Coffey County,7532,4,2,1,1,0.6571,0.1827,0.1827,KS,Coffey,0.2046,0.1961,0.4784,0.1983,0.219
20033,KS,Comanche County,1459,4,4,2,1,1,0.6244,0.2988,KS,Comanche,0.1012,0.0468,0.3316,0.2202,0.2432
20035,KS,Cowley County,18121,4,4,3,1,0.9468,0.7831,0.0578,KS,Cowley,0.6194,0.3934,0.8577,0.5621,0.6582
20037,KS,Crawford County,21357,4,4,4,1,0.9487,0.9487,0.9298,KS,Crawford,0.7683,0.7237,0.5124,0.43,0.929
20039,KS,Decatur County,2532,4,4,2,1,1,0.7453,0.2678,KS,Decatur,0.1607,0.2705,0.6069,0.0735,0.0554
20041,KS,Dickinson County,10519,4,3,3,1,0.8649,0.8403,0.2346,KS,Dickinson,0.1836,0.2269,0.2492,0.3103,0.1967
20043,KS,Doniphan County,4455,4,3,1,0.9998,0.826,0.1354,0.1354,KS,Doniphan,0.2263,0.3141,0.0204,0.3304,0.6006
20045,KS,Douglas County,56853,4,4,3,1,0.9435,0.8811,0.3694,KS,Douglas,0.2565,0.4201,0.0073,0.5831,0.5936
20047,KS,Edwards County,2232,4,4,2,1,1,0.6841,0.2173,KS,Edwards,0.2374,0.2266,0.5127,0.6127,0.1235
20049,KS,Elk County,2317,4,2,1,1,0.5555,0,0,KS,Elk,0.3616,0.6127,0.4526,0.3542,0.0996
20051,KS,Ellis County,15281,4,4,4,1,1,0.9954,0.9954,KS,Ellis,0.1862,0.26,0.0535,0.3488,0.3565
20053,KS,Ellsworth County,4157,4,4,2,1,1,0.7342,0.4715,KS,Ellsworth,0.1779,0.1063,0.0652,0.4459,0.6076
20055,KS,Finney County,25448,4,4,4,1,1,0.9198,0.0114,KS,Finney,0.8574,0.7467,0.7626,0.9214,0.8399
20057,KS,Ford County,14702,4,4,3,1,1,0.8865,0.0843,KS,Ford,0.7931,0.7174,0.5929,0.9252,0.7724
20059,KS,Franklin County,13126,4,2,1,1,0.6748,0.4915,0,KS,Franklin,0.2613,0.2759,0.2928,0.3001,0.3756
20061,KS,Geary County,17377,4,3,3,1,0.8703,0.8661,0.0905,KS,Geary,0.711,0.4628,0.8039,0.837,0.7327
20063,KS,Gove County,2021,4,4,3,1,1,0.7655,0.5844,KS,Gove,0.1063,0.1817,0.3806,0.1569,0.0627
20065,KS,Graham County,2281,4,4,4,1,1,0.9978,0.9978,KS,Graham,0.4039,0.5875,0.8253,0.3736,0.0455
20067,KS,Grant County,3678,4,4,3,1,1,0.829,0,KS,Grant,0.4758,0.6295,0.3084,0.8768,0.1929
20069,KS,Gray County,3019,4,4,4,1,1,0.9791,0.9791,KS,Gray,0.2979,0.3033,0.4176,0.5242,0.2371
20071,KS,Greeley County,1008,4,4,2,1,1,0.6488,0,KS,Greeley,0.5232,0.2298,0.9978,0.6015,0.1801
20073,KS,Greenwood County,5051,4,1,1,1,0.2623,0.1659,0.1659,KS,Greenwood,0.2578,0.2062,0.7419,0.2658,0.1833
