county_fips,state_name,county_name,housing_units,tier1,tier2,tier3,coverage_25_3,coverage_100_20,coverage_250_25,coverage_1000_100
28101,MS,Newton County,12222,4,1,1,1,0.3569,0.0133,0.0132
28103,MS,Noxubee County,6630,4,1,1,1,0.3196,0.3195,0.3195
28105,MS,Oktibbeha County,28477,4,4,3,1,0.9259,0.7606,0.7606
28107,MS,Panola County,18215,4,3,3,1,0.8895,0.8862,0.7532
28109,MS,Pearl River County,28415,4,3,3,1,0.8461,0.8382,0.706
28111,MS,Perry County,6576,4,2,2,1,0.6387,0.6356,0.5648
28113,MS,Pike County,22778,4,2,2,1,0.6277,0.6267,6e-4
28115,MS,Pontotoc County,16270,4,3,2,1,0.7652,0.5874,0.5859
28117,MS,Prentiss County,13214,4,4,4,1,0.9846,0.9844,0.9844
28119,MS,Quitman County,4319,4,2,2,1,0.6814,0.6796,0.1086
28121,MS,Rankin County,72903,4,3,3,1,0.8915,0.883,0.4728
28123,MS,Scott County,23682,4,1,1,1,0.4853,0.074,0.074
28125,MS,Sharkey County,2694,4,2,2,1,0.526,0.5238,0.0022
28127,MS,Simpson County,13782,4,1,1,1,0.0743,0.0243,0.0239
28129,MS,Smith County,8674,4,1,1,1,0.3399,0.3301,0.3301
28131,MS,Stone County,8909,4,1,1,1,0.453,0.4308,0.2116
28133,MS,Sunflower County,11654,4,2,2,1,0.6623,0.6616,0.0517
28135,MS,Tallahatchie County,7078,4,2,2,1,0.6361,0.6286,0.2701
28137,MS,Tate County,13278,4,2,2,1,0.7298,0.7267,0.4416
28139,MS,Tippah County,12121,4,4,4,1,0.9582,0.9189,0.9143
28141,MS,Tishomingo County,12576,4,4,4,1,0.985,0.985,0.985
28143,MS,Tunica County,5895,4,2,2,1,0.5708,0.5496,0.0044
28145,MS,Union County,14253,4,3,1,1,0.7706,0.4625,0.4567
28147,MS,Walthall County,8891,4,1,1,1,0.0043,0.0026,0.0026
28149,MS,Warren County,24825,4,3,1,1,0.7959,0.1353,0.1353
28151,MS,Washington County,25635,4,3,3,1,0.7735,0.7718,0.0578
28153,MS,Wayne County,11507,4,4,4,1,0.911,0.9037,0.6911
28155,MS,Webster County,6006,4,4,4,1,0.9086,0.9081,0.9081
28157,MS,Wilkinson County,5613,4,1,1,1,0.0086,0,0
28159,MS,Winston County,10794,4,2,1,1,0.6058,0.2596,0.2596
28161,MS,Yalobusha County,8008,4,2,1,1,0.5646,0.1794,0.1794
28163,MS,Yazoo County,12767,4,2,2,1,0.5308,0.5289,0.0101
29001,MO,Adair County,13514,4,3,3,1,0.8933,0.8283,0.15
29003,MO,Andrew County,8856,4,3,3,1,0.877,0.8614,0.8298
29005,MO,Atchison County,4041,4,1,1,1,0.4449,0.4341,0.4341
29007,MO,Audrain County,13151,4,2,2,1,0.6907,0.6627,0.5333
29009,MO,Barry County,19792,4,2,2,1,0.612,0.5875,0.4528
29011,MO,Barton County,6537,4,1,1,1,0.3453,0.1677,0.0177
29013,MO,Bates County,9141,4,2,2,1,0.54990000000000006,0.5308,0.2743
29015,MO,Benton County,15711,4,1,1,1,0.3249,0.3201,0.2911
29017,MO,Bollinger County,6241,4,1,1,1,0.0529,0.0369,0.0229
29019,MO,Boone County,86667,4,4,3,1,0.9196,0.8749,0.2781
29021,MO,Buchanan County,42770,4,4,3,1,0.9713,0.838,0.1321
29023,MO,Butler County,21770,4,2,2,1,0.7144,0.6675,0.1286
29025,MO,Caldwell County,5120,4,1,1,1,0.4332,0.3063,0.3061
29027,MO,Callaway County,20744,4,4,4,1,0.9848,0.9818,0.9499
29029,MO,Camden County,43366,4,4,4,1,1,1,1
29031,MO,Cape Girardeau County,40533,4,3,3,1,0.8252,0.8109,0.1064
29033,MO,Carroll County,5887,4,2,2,1,0.6265,0.6265,0.2013
29035,MO,Carter County,3236,4,1,1,1,0.0708,6e-4,6e-4
29037,MO,Cass County,49025,4,4,2,1,0.9049,0.7483,0.4552
29039,MO,Cedar County,8403,4,2,1,1,0.7215,0.2304,0.2299
29041,MO,Chariton County,5096,4,2,2,1,0.616,0.5485,0.5169
29043,MO,Christian County,38268,4,3,3,1,0.7873,0.7624,0.1217
29045,MO,Clark County,4233,4,1,1,1,0.4973,0.3603,0.0952
29047,MO,Clay County,114451,4,4,4,1,0.9692,0.9414,0.7801
29049,MO,Clinton County,12375,4,3,3,1,0.8468,0.8034,0.8029
29051,MO,Cole County,37311,4,4,4,1,1,1,1
29053,MO,Cooper County,9198,4,3,3,1,0.7989,0.7727,0.7727
29055,MO,Crawford County,12569,4,4,4,1,1,1,1
29057,MO,Dade County,4616,4,2,1,1,0.5041,0.3889,0
29059,MO,Dallas County,9104,4,1,1,1,0.4608,0.3559,0.2123
29061,MO,Daviess County,5068,4,2,1,1,0.621,0.278,0.278
29063,MO,DeKalb County,5435,4,3,3,1,0.8787,0.8543,0.8464
29065,MO,Dent County,8147,4,4,4,1,1,1,1
29067,MO,Douglas County,7461,4,1,1,1,0.3471,0.2938,0
29069,MO,Dunklin County,16173,4,4,4,1,0.9105,0.91,0.5744
29071,MO,Franklin County,52661,4,4,4,1,1,1,1
29073,MO,Gasconade County,9775,4,4,4,1,1,1,1
29075,MO,Gentry County,3920,4,4,4,1,0.9023,0.9003,0.9003
29077,MO,Greene County,149208,4,4,4,1,0.9675,0.9601,0.198
29079,MO,Grundy County,6390,4,3,3,1,0.8025,0.8011,0.8011
29081,MO,Harrison County,5554,4,2,2,1,0.6905,0.688,0.688
29083,MO,Henry County,12677,4,1,1,1,0.3823,0.3797,0
29085,MO,Hickory County,7072,4,1,1,1,0.1704,0.072,0
29087,MO,Holt County,3678,4,1,1,1,0.3282,0.3216,0.3216
29089,MO,Howard County,5395,4,2,1,1,0.7466,0.4167,0.4167
29091,MO,Howell County,21628,4,2,1,1,0.7043,0.2088,0.0181
29093,MO,Iron County,5644,4,4,4,1,1,1,1
29095,MO,Jackson County,360764,4,4,4,1,0.9667,0.9531,0.7166
29097,MO,Jasper County,58686,4,3,3,1,0.8653,0.8374,0.1364
29099,MO,Jefferson County,98848,4,3,3,1,0.8774,0.8358,0.2127
29101,MO,Johnson County,24902,4,2,2,1,0.739,0.6134,0.0835
29103,MO,Knox County,3208,4,1,1,1,0.3282,0.0963,0.0913
29105,MO,Laclede County,18739,4,4,4,1,0.9999,0.9999,0.9999
29107,MO,Lafayette County,16835,4,2,1,1,0.6286,0.22,0.0372
29109,MO,Lawrence County,18489,4,2,2,1,0.6231,0.5141,0.0169
29111,MO,Lewis County,5516,4,1,1,1,0.4683,0.3361,0.0089
29113,MO,Lincoln County,26119,4,3,2,1,0.7817,0.6264,0.2994
29115,MO,Linn County,7788,4,3,3,1,0.8276,0.7834,0.7654
29117,MO,Livingston County,7905,4,3,3,1,0.8147,0.8138,0.3929
29119,MO,McDonald County,11808,4,1,1,1,0.2596,0.2501,0.1848
29121,MO,Macon County,9894,4,2,2,1,0.6844,0.6831,0.6025
29123,MO,Madison County,7069,4,2,2,1,0.6012,0.5168,0
29125,MO,Maries County,5799,4,4,4,1,1,1,1
29127,MO,Marion County,15212,4,3,3,1,0.7983,0.7614,0.2482
29129,MO,Mercer County,2822,4,4,4,1,0.9036,0.9033,0.9033
29131,MO,Miller County,14976,4,4,4,1,1,1,1
29133,MO,Mississippi County,6602,4,4,4,1,0.9303,0.9221,0.2746
29135,MO,Moniteau County,7440,4,4,3,1,0.9145,0.8981,0.8918
29137,MO,Monroe County,6354,4,1,1,1,0.4926,0.4759,0.0272
29139,MO,Montgomery County,7264,4,2,2,1,0.5898,0.5534,0.4324
29141,MO,Morgan County,18221,4,4,4,1,1,1,1
29143,MO,New Madrid County,9976,4,4,4,1,0.9337,0.9217,0.3356
29145,MO,Newton County,27559,4,2,1,1,0.7109,0.4209,0.1401
29147,MO,Nodaway County,11446,4,3,3,1,0.8975,0.8974,0.8969
29149,MO,Oregon County,5961,4,1,1,1,0.3655,0.2909,0.2817
29151,MO,Osage County,7747,4,4,4,1,1,1,0.9997
29153,MO,Ozark County,6465,4,1,1,1,0.0373,0.0133,0.0079
29155,MO,Pemiscot County,9208,4,4,4,1,0.9696,0.9222,0.282
29157,MO,Perry County,10392,4,2,1,1,0.66,0.4301,0
29159,MO,Pettis County,21278,4,3,2,1,0.7885,0.7271,0.0276
29161,MO,Phelps County,22491,4,4,4,1,1,1,1
29163,MO,Pike County,9833,4,2,2,1,0.7241,0.6472,0.1131
29165,MO,Platte County,49335,4,4,4,1,0.9405,0.9104,0.567
29167,MO,Polk County,15675,4,2,2,1,0.7198,0.6286,0.1592
29169,MO,Pulaski County,19729,4,4,4,1,1,1,1
29171,MO,Putnam County,4214,4,4,4,1,0.9703,0.9703,0.9703
29173,MO,Ralls County,6397,4,4,4,1,0.9448,0.9448,0.085
29175,MO,Randolph County,13023,4,2,2,1,0.7028,0.7024,0.5901
29177,MO,Ray County,11435,4,2,2,1,0.6686,0.5543,0.1666
29179,MO,Reynolds County,4277,4,4,4,1,1,1,1
29181,MO,Ripley County,6370,4,1,1,1,0.2983,0.0501,0.0438
29183,MO,St. Charles County,181960,4,4,4,1,0.9334,0.9253,0.3002
29185,MO,St. Clair County,6388,4,1,1,1,0.2704,0.2658,0.119
29186,MO,Ste. Genevieve County,12645,4,2,2,1,0.6294,0.5387,0.1944
29187,MO,St. Francois County,32508,4,3,3,1,0.8252,0.7809,0.0877
29189,MO,St. Louis County,475943,4,4,4,1,0.9625,0.9522,0.4765
29195,MO,Saline County,12157,4,3,2,1,0.7582,0.5729,0.0253
29197,MO,Schuyler County,2584,4,2,1,1,0.6889,0.3382,0.3363
