county_fips,state,county,svi_overall,svi_soc,svi_hh,svi_min,svi_hous
54109,WV,Wyoming,0.4927,0.6222,0.3972,0.0105,0.5993
55001,WI,Adams,0.536,0.5407,0.4787,0.3218,0.6448
55003,WI,Ashland,0.5124,0.4854,0.2842,0.5137,0.7145
55005,WI,Barron,0.3542,0.3752,0.4157,0.212,0.43
55007,WI,Bayfield,0.1003,0.1709,0.1194,0.4701,0.0894
55009,WI,Brown,0.2919,0.1232,0.4491,0.5465,0.5465
55011,WI,Buffalo,0.0783,0.1859,0.1954,0.0643,0.0681
55013,WI,Burnett,0.2018,0.4137,0.2785,0.3103,0.0684
55015,WI,Calumet,0.0124,0.0064,0.1445,0.3084,0.0264
55017,WI,Chippewa,0.1171,0.1509,0.0898,0.1903,0.2954
55019,WI,Clark,0.5907,0.5697,0.5379,0.2336,0.7543
55021,WI,Columbia,0.0869,0.077,0.1152,0.2409,0.2505
55023,WI,Crawford,0.2868,0.218,0.1782,0.1445,0.7505
55025,WI,Dane,0.2027,0.105,0.0544,0.5691,0.6712
55027,WI,Dodge,0.1671,0.1649,0.0707,0.3355,0.4542
55029,WI,Door,0.0872,0.0808,0.2358,0.1779,0.1763
55031,WI,Douglas,0.2852,0.2209,0.3183,0.2928,0.5302
55033,WI,Dunn,0.2384,0.2963,0.0194,0.2276,0.7377
55035,WI,Eau Claire,0.2514,0.2174,0.0837,0.3488,0.6531
55037,WI,Florence,0.1566,0.3135,0.1031,0.0086,0.26
55039,WI,Fond du Lac,0.1505,0.0869,0.127,0.3616,0.4952
55041,WI,Forest,0.4306,0.5054,0.2565,0.5831,0.3947
55043,WI,Grant,0.2381,0.2766,0.0197,0.1066,0.8285
55045,WI,Green,0.1101,0.1117,0.3663,0.1445,0.1509
55047,WI,Green Lake,0.4052,0.3116,0.6502,0.2454,0.4933
55049,WI,Iowa,0.0073,0.0251,0.0576,0.126,0.029
55051,WI,Iron,0.2107,0.4278,0.134,0.0735,0.2174
55053,WI,Jackson,0.5866,0.5207,0.5341,0.4319,0.7288
55055,WI,Jefferson,0.1875,0.1486,0.1397,0.3421,0.4491
55057,WI,Juneau,0.4278,0.4125,0.2463,0.2778,0.7018
55059,WI,Kenosha,0.5442,0.5258,0.5255,0.6216,0.4978
55061,WI,Kewaunee,0.0185,0.0134,0.1308,0.1359,0.0773
55063,WI,La Crosse,0.2097,0.1579,0.0665,0.3421,0.6645
55065,WI,Lafayette,0.1747,0.2136,0.5025,0.1655,0.1289
55067,WI,Langlade,0.1891,0.2597,0.3294,0.1779,0.1741
55069,WI,Lincoln,0.091,0.1197,0.0602,0.0977,0.3246
55071,WI,Manitowoc,0.1047,0.0391,0.3033,0.3253,0.2556
55073,WI,Marathon,0.1766,0.1194,0.2756,0.3934,0.3189
55075,WI,Marinette,0.2619,0.2327,0.2046,0.0812,0.6525
55077,WI,Marquette,0.2151,0.2992,0.3781,0.1945,0.1715
55078,WI,Menominee,0.7381,0.7753,0.6327,0.9946,0.4036
55079,WI,Milwaukee,0.8396,0.7031,0.7495,0.8749,0.8705
55081,WI,Monroe,0.4211,0.2603,0.5369,0.3189,0.6926
55083,WI,Oconto,0.0239,0.0656,0.0493,0.1181,0.0898
55085,WI,Oneida,0.0277,0.0729,0.0627,0.1066,0.092
55087,WI,Outagamie,0.0773,0.0484,0.1168,0.4055,0.225
55089,WI,Ozaukee,0.0388,0.0242,0.0983,0.289,0.1365
55091,WI,Pepin,0.0863,0.204,0.1992,0.0344,0.0713
55093,WI,Pierce,0.028,0.0474,0.006,0.1779,0.3877
55095,WI,Polk,0.0885,0.1687,0.1715,0.0977,0.119
55097,WI,Portage,0.1299,0.1321,0.0267,0.2966,0.5328
55099,WI,Price,0.2015,0.2155,0.1579,0.1569,0.4402
55101,WI,Racine,0.4637,0.3132,0.6862,0.6712,0.4169
55103,WI,Richland,0.4319,0.373,0.598,0.1515,0.5573
55105,WI,Rock,0.4281,0.3466,0.5535,0.5181,0.4211
55107,WI,Rusk,0.302,0.4236,0.4736,0.1181,0.2342
55109,WI,St. Croix,0.0137,0.0121,0.1295,0.1738,0.043
55111,WI,Sauk,0.2292,0.2043,0.3065,0.3046,0.3358
55113,WI,Sawyer,0.3402,0.4297,0.2823,0.5977,0.2451
55115,WI,Shawano,0.1976,0.1805,0.211,0.4243,0.3027
55117,WI,Sheboygan,0.1801,0.0668,0.2301,0.4901,0.4729
55119,WI,Taylor,0.3014,0.3679,0.5395,0.0589,0.2874
55121,WI,Trempealeau,0.2136,0.1706,0.486,0.3523,0.2263
55123,WI,Vernon,0.4596,0.5194,0.3937,0.0506,0.6356
55125,WI,Vilas,0.1101,0.3167,0.1209,0.4634,0.0242
55127,WI,Walworth,0.2206,0.2409,0.141,0.4478,0.3412
55129,WI,Washburn,0.1162,0.2521,0.2272,0.1515,0.0748
55131,WI,Washington,0.0108,0.0213,0.0567,0.2241,0.0407
55133,WI,Waukesha,0.0356,0.0417,0.0509,0.3934,0.1181
55135,WI,Waupaca,0.1486,0.1429,0.3224,0.1445,0.2619
55137,WI,Waushara,0.3698,0.3463,0.3536,0.3523,0.4914
55139,WI,Winnebago,0.2059,0.1534,0.1219,0.3845,0.5331
55141,WI,Wood,0.1426,0.1353,0.3695,0.2508,0.1859
56001,WY,Albany,0.2572,0.5213,0.0013,0.5172,0.677
56003,WY,Big Horn,0.4777,0.5038,0.7342,0.3934,0.2798
56005,WY,Campbell,0.3227,0.2893,0.1585,0.4007,0.6474
56007,WY,Carbon,0.5207,0.3768,0.6111,0.5939,0.6003
56009,WY,Converse,0.1601,0.232,0.1127,0.3616,0.2292
56011,WY,Crook,0.0465,0.0662,0.3078,0.1515,0.042
56013,WY,Fremont,0.7269,0.6881,0.4796,0.69,0.7842
56015,WY,Goshen,0.4128,0.3345,0.6108,0.4586,0.3937
56017,WY,Hot Springs,0.2486,0.2829,0.1938,0.2454,0.4134
56019,WY,Johnson,0.127,0.2257,0.0637,0.2778,0.2151
56021,WY,Laramie,0.2715,0.2588,0.2113,0.5751,0.3542
56023,WY,Lincoln,0.1454,0.1489,0.2556,0.2508,0.2454
56025,WY,Natrona,0.4605,0.3606,0.5525,0.4211,0.57
56027,WY,Niobrara,0.388,0.6203,0.0563,0.3972,0.4443
56029,WY,Park,0.0703,0.1104,0.0831,0.3046,0.1435
56031,WY,Platte,0.1461,0.1442,0.3978,0.4341,0.1229
56033,WY,Sheridan,0.1983,0.2861,0.0681,0.2753,0.3838
56035,WY,Sublette,0.0977,0.2037,0.4001,0.3596,0.0121
56037,WY,Sweetwater,0.374,0.339,0.4147,0.5672,0.3546
56039,WY,Teton,0.1919,0.1324,0.0223,0.5331,0.7037
56041,WY,Uinta,0.4064,0.1992,0.5789,0.4007,0.6913
56043,WY,Washakie,0.2661,0.2635,0.2607,0.521,0.3148
56045,WY,Weston,0.232,0.2422,0.029,0.3001,0.7171
